Employee ID,Gender,Days in Company,Office,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate
fffe32003200360037003100,Male,545,Sao Paulo,No,4,6.0,,0.67
fffe32003200360038003300,Male,671,Rio de Janeiro,Yes,0,1.0,3.2,0.16
fffe33003000360032003100,Female,413,Rio de Janeiro,Yes,0,1.0,2.8,0.17
fffe31003200390036003100,Male,468,Sao Paulo,No,3,5.0,,0.45
fffe3900390033003600,Female,543,Rio de Janeiro,Yes,1,3.0,4.5,0.3
fffe3400360037003800,Female,584,Rio de Janeiro,Yes,2,4.0,5.6,0.41
fffe32003000360039003600,Female,591,Rio de Janeiro,No,3,7.0,8.4,0.74
fffe31003400300030003100,Female,698,Sao Paulo,Yes,3,5.0,6.5,0.5
fffe33003300350034003300,Male,528,Rio de Janeiro,Yes,2,3.0,4.2,0.2
fffe31003800330034003900,Female,515,Rio de Janeiro,No,3,6.0,5.6,0.41
fffe32003800370030003200,Female,369,Sao Paulo,No,1,2.0,4.5,0.28
fffe32003400360035003600,Female,461,Rio de Janeiro,No,3,8.0,7.7,0.73
fffe33003400320032003100,Female,601,Rio de Janeiro,Yes,1,1.0,1.3,0.02
fffe31003200350035003500,Male,702,Sao Paulo,Yes,2,2.0,,0.26
fffe3700360035003000,Male,624,Sao Paulo,No,4,8.0,7.3,0.67
fffe3700330030003000,Female,716,Rio de Janeiro,Yes,1,4.0,4.8,0.4
fffe31003900340033003800,Female,703,Rio de Janeiro,No,2,3.0,3.2,0.22
fffe31003100360038003900,Female,552,Sao Paulo,Yes,2,,,0.17
fffe31003900310035003500,Male,404,Rio de Janeiro,Yes,1,3.0,5.9,
fffe3800350039003000,Female,463,Rio de Janeiro,No,3,7.0,6.9,0.55
fffe3600340039003500,Female,665,Rio de Janeiro,No,2,5.0,7.3,0.59
fffe31003000370039003700,Female,706,Sao Paulo,No,0,2.0,4.0,0.24
fffe32003700380038003200,Male,403,Sao Paulo,Yes,3,5.0,7.1,0.5
fffe31003300360037003500,Male,590,Sao Paulo,Yes,3,,7.2,0.68
fffe3400300038003300,Female,433,Sao Paulo,Yes,3,4.0,4.7,0.42
fffe32003400330033003000,Male,441,Rio de Janeiro,No,1,2.0,4.3,0.29
fffe32003900330033003400,Male,712,Sao Paulo,No,2,4.0,5.8,0.4
fffe31003500350030003100,Female,435,Rio de Janeiro,No,2,5.0,5.3,0.46
fffe310038003300,Male,374,Rio de Janeiro,Yes,3,6.0,7.1,0.52
fffe3100360037003300,Male,473,Rio de Janeiro,No,2,6.0,6.8,0.65
fffe31003900370031003800,Female,377,Sao Paulo,No,3,6.0,7.9,0.64
fffe33003400310031003700,Male,551,Rio de Janeiro,No,2,5.0,6.7,0.55
fffe3300370039003000,Female,538,Sao Paulo,Yes,2,4.0,7.1,
fffe33003000340033003500,Female,519,Rio de Janeiro,Yes,2,5.0,7.7,0.66
fffe32003800380037003700,Male,581,Rio de Janeiro,No,4,8.0,6.9,0.58
fffe33003400320039003200,Male,599,Rio de Janeiro,Yes,2,3.0,4.0,0.23
fffe33003100340030003500,Male,621,Rio de Janeiro,Yes,3,5.0,5.3,0.43
fffe32003000340036003300,Female,369,Rio de Janeiro,No,3,5.0,6.0,0.39
fffe31003300330037003100,Male,620,Rio de Janeiro,Yes,2,4.0,5.3,0.31
fffe31003600310033003900,Female,567,Rio de Janeiro,Yes,2,2.0,5.0,0.28
fffe31003800300032003500,Female,517,Sao Paulo,No,2,5.0,6.8,0.56
fffe32003100320032003800,Male,526,Rio de Janeiro,No,1,4.0,6.6,0.53
fffe3800310037003300,Female,431,Rio de Janeiro,No,2,5.0,8.1,0.63
fffe32003000350038003400,Male,396,Rio de Janeiro,No,3,6.0,,
fffe31003200310035003000,Female,425,Sao Paulo,Yes,2,4.0,5.7,0.49
fffe3900300039003400,Female,556,Rio de Janeiro,No,2,5.0,8.2,0.66
fffe33003100380037003400,Male,671,Sao Paulo,Yes,3,5.0,6.6,0.64
fffe3800370039003000,Female,430,Rio de Janeiro,Yes,2,3.0,,0.32
fffe3900340035003200,Female,613,Rio de Janeiro,No,3,5.0,6.3,0.39
fffe31003000330031003500,Male,710,Rio de Janeiro,Yes,1,1.0,1.0,0.09
fffe3800300036003800,Male,585,Rio de Janeiro,Yes,4,7.0,7.6,0.56
fffe33003300380032003800,Female,460,Rio de Janeiro,Yes,3,6.0,5.3,0.41
fffe32003400320032003100,Female,683,Rio de Janeiro,No,3,6.0,7.3,0.53
fffe32003900360037003300,Female,695,Rio de Janeiro,Yes,3,4.0,5.8,0.37
fffe31003500340035003600,Male,592,Rio de Janeiro,No,3,,6.5,0.64
fffe33003100360035003300,Female,660,Sao Paulo,No,3,8.0,8.2,0.72
fffe3100340031003800,Female,548,Rio de Janeiro,Yes,3,5.0,5.5,0.37
fffe32003500360034003600,Female,461,Sao Paulo,Yes,2,2.0,3.5,0.27
fffe32003000310036003100,Male,614,Rio de Janeiro,No,3,6.0,7.4,0.62
fffe3500320038003300,Female,628,Sao Paulo,No,5,9.0,9.1,0.86
fffe3800310036003100,Male,610,Rio de Janeiro,No,3,6.0,7.4,0.64
fffe3800330035003400,Female,538,Rio de Janeiro,No,1,1.0,2.9,
fffe31003900360037003500,Female,486,Rio de Janeiro,Yes,4,7.0,7.4,0.7
fffe32003400300035003900,Male,487,Rio de Janeiro,No,2,5.0,6.7,0.64
fffe3900310034003600,Female,384,Rio de Janeiro,No,1,4.0,4.1,0.31
fffe32003400350037003900,Male,482,Sao Paulo,Yes,3,4.0,4.9,0.42
fffe3800380033003800,Female,475,Rio de Janeiro,Yes,2,4.0,6.4,0.43
fffe32003500380032003400,Male,378,Rio de Janeiro,No,2,5.0,7.7,0.6
fffe3800360033003500,Female,478,Rio de Janeiro,No,3,8.0,9.1,0.84
fffe31003100310033003000,Female,379,Sao Paulo,Yes,1,2.0,6.7,0.5
fffe360031003700,Female,549,Rio de Janeiro,Yes,3,5.0,5.1,0.44
fffe32003800370036003900,Female,591,Rio de Janeiro,Yes,3,7.0,7.0,0.55
fffe31003600350039003100,Male,666,Rio de Janeiro,Yes,3,5.0,6.5,0.45
fffe32003000360030003500,Male,628,Rio de Janeiro,Yes,0,1.0,0.0,0.0
fffe32003900340037003500,Male,460,Sao Paulo,Yes,3,6.0,4.0,0.35
fffe33003400340036003200,Female,455,Sao Paulo,Yes,1,2.0,5.9,0.39
fffe3600360037003800,Female,704,Rio de Janeiro,Yes,3,4.0,,0.46
fffe33003100370037003700,Female,517,Rio de Janeiro,No,2,4.0,5.5,0.47
fffe32003100390038003000,Male,610,Sao Paulo,Yes,1,2.0,3.1,0.21
fffe31003600330035003000,Female,453,Rio de Janeiro,No,3,5.0,5.6,0.49
fffe31003600360037003600,Female,549,Sao Paulo,No,4,8.0,8.9,0.76
fffe31003400310030003300,Female,494,Rio de Janeiro,Yes,2,3.0,5.1,0.47
fffe33003200310030003900,Female,639,Sao Paulo,Yes,2,4.0,5.3,0.49
fffe3300310039003400,Female,404,Rio de Janeiro,No,3,6.0,8.6,0.72
fffe33003200380036003400,Female,676,Rio de Janeiro,Yes,1,1.0,3.4,0.23
fffe32003100390038003500,Male,396,Rio de Janeiro,No,3,8.0,8.5,0.8
fffe3300320039003600,Female,569,Rio de Janeiro,Yes,2,4.0,5.9,0.41
fffe33003300390035003900,Female,440,Rio de Janeiro,Yes,2,3.0,5.7,0.36
fffe32003100310030003900,Female,682,Rio de Janeiro,No,3,6.0,5.4,0.43
fffe32003300390031003600,Male,469,Rio de Janeiro,Yes,3,5.0,6.3,0.46
fffe3300360032003500,Male,546,Rio de Janeiro,No,3,4.0,3.9,0.29
fffe3200360031003500,Male,536,Rio de Janeiro,No,3,5.0,7.5,0.54
fffe33003100340036003900,Male,724,Rio de Janeiro,No,2,4.0,6.5,0.53
fffe380032003300,Female,428,Rio de Janeiro,No,1,3.0,5.9,0.46
fffe3100350036003000,Male,445,Sao Paulo,No,4,7.0,7.9,0.6
fffe380034003800,Female,401,Sao Paulo,Yes,0,1.0,3.2,0.11
fffe3600350033003600,Female,693,Rio de Janeiro,No,3,6.0,6.7,0.52
fffe31003000370037003200,Female,601,Rio de Janeiro,Yes,1,3.0,4.8,0.38
fffe31003900380039003700,Female,509,Rio de Janeiro,Yes,1,3.0,5.5,0.39
fffe3100340036003800,Male,482,Rio de Janeiro,Yes,1,3.0,,0.33
fffe31003500380038003000,Female,574,Sao Paulo,No,2,5.0,8.5,0.67
fffe3600330037003500,Female,469,Rio de Janeiro,Yes,3,,4.7,0.36
fffe32003600350038003100,Male,420,Rio de Janeiro,No,1,2.0,1.8,0.12
fffe31003700390036003200,Female,701,Rio de Janeiro,No,3,4.0,6.6,0.45
fffe31003800390037003100,Male,664,Sao Paulo,Yes,0,1.0,0.0,0.0
fffe32003500380030003300,Male,617,Sao Paulo,Yes,2,2.0,4.8,0.25
fffe32003600330038003400,Female,655,Rio de Janeiro,Yes,1,3.0,3.6,0.2
fffe32003300300037003900,Female,558,Rio de Janeiro,No,4,9.0,9.7,0.86
fffe31003500350039003800,Female,556,Sao Paulo,No,2,5.0,6.2,0.53
fffe32003900390032003000,Female,708,Sao Paulo,No,2,5.0,8.0,0.59
fffe3900330034003600,Female,451,Sao Paulo,Yes,4,8.0,,0.59
fffe3800350032003100,Male,652,Rio de Janeiro,Yes,2,,6.2,
fffe33003000330037003100,Male,622,Rio de Janeiro,Yes,2,5.0,7.1,0.49
fffe32003700380035003400,Female,402,Sao Paulo,No,4,7.0,8.1,0.77
fffe32003500390034003500,Female,509,Sao Paulo,No,2,5.0,6.5,0.51
fffe3500360039003000,Female,478,Rio de Janeiro,Yes,3,5.0,5.2,0.34
fffe32003400300030003500,Female,635,Sao Paulo,Yes,0,1.0,0.8,0.07
fffe31003200330032003000,Male,565,Sao Paulo,Yes,2,3.0,4.2,0.28
fffe32003600350037003000,Female,534,Sao Paulo,Yes,2,5.0,6.0,0.48
fffe31003000330034003600,Female,442,Sao Paulo,No,1,3.0,4.3,0.23
fffe31003300300032003700,Male,675,Rio de Janeiro,Yes,1,2.0,5.1,0.34
fffe32003200310035003800,Male,622,Rio de Janeiro,Yes,1,3.0,3.8,0.18
fffe32003800390036003700,Male,631,Sao Paulo,Yes,2,3.0,5.7,0.39
fffe31003400320030003100,Male,401,Rio de Janeiro,Yes,2,6.0,8.7,0.71
fffe31003600390033003900,Female,689,Rio de Janeiro,No,3,6.0,7.8,0.59
fffe32003600370033003300,Female,491,Rio de Janeiro,No,1,2.0,1.1,0.06
fffe31003900300032003300,Male,711,Rio de Janeiro,Yes,2,3.0,4.8,0.25
fffe31003600350033003600,Female,517,Rio de Janeiro,Yes,1,,5.4,0.43
fffe31003000380033003000,Female,692,Rio de Janeiro,Yes,1,,3.2,0.17
fffe32003200370030003500,Male,369,Rio de Janeiro,No,2,5.0,7.1,0.67
fffe390034003200,Male,697,Rio de Janeiro,Yes,3,7.0,,0.66
fffe3800330031003500,Male,509,Rio de Janeiro,No,3,5.0,6.8,0.56
fffe32003800330036003800,Female,682,Rio de Janeiro,No,3,5.0,4.9,0.38
fffe32003600310030003400,Male,429,Rio de Janeiro,Yes,0,1.0,2.5,0.14
fffe31003000310034003700,Male,442,Sao Paulo,No,2,5.0,4.0,0.31
fffe32003000350032003900,Male,570,Rio de Janeiro,No,3,7.0,7.1,0.63
fffe360031003900,Male,480,Rio de Janeiro,Yes,1,1.0,4.8,0.26
fffe3100390034003600,Female,724,Rio de Janeiro,Yes,3,6.0,4.9,0.41
fffe32003800380032003400,Female,400,Rio de Janeiro,Yes,1,2.0,4.3,0.28
fffe31003000370032003200,Male,500,Sao Paulo,Yes,2,4.0,4.9,0.29
fffe32003300310033003200,Male,394,Rio de Janeiro,No,0,1.0,0.9,0.06
fffe32003300300038003700,Female,712,Sao Paulo,No,3,7.0,8.6,0.68
fffe3100350037003300,Male,644,Sao Paulo,Yes,2,3.0,5.0,0.29
fffe32003600350033003600,Female,487,Sao Paulo,No,0,1.0,4.0,0.19
fffe32003300340031003600,Male,371,Rio de Janeiro,No,2,4.0,4.9,0.3
fffe32003900340039003200,Male,493,Rio de Janeiro,No,3,5.0,5.7,0.5
fffe32003000320034003700,Female,379,Rio de Janeiro,Yes,4,7.0,5.7,0.51
fffe33003200390033003700,Female,683,Rio de Janeiro,Yes,0,1.0,2.5,0.09
fffe3900310030003100,Male,403,Sao Paulo,No,3,6.0,,0.53
fffe31003500380036003100,Male,464,Sao Paulo,Yes,2,6.0,6.7,0.61
fffe31003500320034003000,Female,518,Rio de Janeiro,Yes,2,4.0,,0.47
fffe3700390038003500,Male,622,Rio de Janeiro,No,1,,5.2,0.46
fffe31003200310030003100,Female,475,Rio de Janeiro,Yes,2,2.0,3.7,0.29
fffe31003700300030003200,Female,465,Rio de Janeiro,Yes,2,,1.8,0.03
fffe32003900380039003800,Male,701,Rio de Janeiro,Yes,1,4.0,5.6,0.34
fffe32003500320039003800,Male,673,Rio de Janeiro,No,2,6.0,6.6,0.57
fffe32003100330030003300,Male,482,Rio de Janeiro,No,3,,6.4,0.56
fffe31003800370036003800,Female,488,Rio de Janeiro,No,2,4.0,5.3,0.47
fffe32003800380037003100,Female,525,Rio de Janeiro,No,1,3.0,5.3,0.38
fffe32003900350038003200,Male,615,Sao Paulo,Yes,2,5.0,6.1,0.55
fffe32003600390033003800,Female,539,Rio de Janeiro,No,3,6.0,5.9,0.37
fffe3100350037003600,Female,401,Rio de Janeiro,Yes,4,7.0,7.3,0.63
fffe3500320033003200,Female,381,Rio de Janeiro,Yes,2,4.0,5.1,0.32
fffe3100370031003400,Male,392,Sao Paulo,Yes,2,4.0,4.9,0.41
fffe31003000370033003600,Male,405,Sao Paulo,Yes,2,5.0,,0.37
fffe31003800350035003100,Male,457,Sao Paulo,No,4,7.0,7.2,0.61
fffe32003700320030003200,Male,536,Rio de Janeiro,Yes,1,3.0,6.1,0.47
fffe3800360037003900,Male,598,Rio de Janeiro,No,1,2.0,,0.26
fffe3600310030003300,Male,490,Sao Paulo,Yes,2,4.0,,
fffe32003200310036003400,Female,417,Rio de Janeiro,Yes,3,8.0,10.0,0.91
fffe32003100340030003900,Male,541,Rio de Janeiro,No,4,9.0,,1.0
fffe33003200370031003500,Female,637,Rio de Janeiro,Yes,2,3.0,4.2,0.34
fffe33003200380038003600,Male,600,Rio de Janeiro,Yes,2,4.0,5.7,0.47
fffe32003400300030003000,Male,590,Sao Paulo,Yes,2,4.0,6.4,0.44
fffe3100360031003200,Female,629,Rio de Janeiro,Yes,0,1.0,3.3,0.19
fffe33003100330033003200,Female,598,Sao Paulo,No,3,6.0,7.2,0.68
fffe3500320034003300,Female,696,Sao Paulo,Yes,1,3.0,5.5,0.32
fffe31003300360031003200,Female,713,Rio de Janeiro,Yes,2,5.0,5.0,0.45
fffe31003600310038003600,Female,603,Rio de Janeiro,No,2,2.0,4.4,0.27
fffe32003400350033003900,Female,730,Rio de Janeiro,Yes,0,1.0,5.2,0.28
fffe3300370036003700,Female,718,Rio de Janeiro,Yes,2,3.0,4.0,0.34
fffe3400310033003200,Female,676,Rio de Janeiro,Yes,2,5.0,6.1,0.6
fffe31003800390034003100,Female,586,Rio de Janeiro,Yes,1,3.0,,0.28
fffe31003600300033003700,Female,434,Rio de Janeiro,No,3,5.0,5.4,0.47
fffe32003100390035003100,Female,425,Sao Paulo,Yes,3,6.0,,0.39
fffe3800350035003300,Male,422,Sao Paulo,Yes,2,5.0,6.8,0.58
fffe33003100350039003600,Female,658,Rio de Janeiro,Yes,3,4.0,5.1,0.44
fffe3700360039003100,Female,460,Sao Paulo,Yes,1,4.0,5.3,0.4
fffe3700300039003700,Male,683,Rio de Janeiro,Yes,4,,,0.56
fffe310031003900,Male,367,Rio de Janeiro,No,5,9.0,10.0,0.91
fffe3400330036003400,Female,679,Sao Paulo,No,5,9.0,8.1,0.87
fffe33003100320039003700,Male,719,Rio de Janeiro,Yes,3,6.0,5.6,0.51
fffe32003500330036003700,Female,439,Rio de Janeiro,No,2,2.0,4.3,0.2
fffe31003400390033003900,Male,579,Sao Paulo,No,1,3.0,5.6,0.5
fffe32003400380034003100,Male,551,Sao Paulo,Yes,2,3.0,3.0,0.23
fffe3500310037003700,Female,616,Rio de Janeiro,Yes,2,4.0,5.3,0.32
fffe3900380036003700,Female,481,Rio de Janeiro,Yes,1,3.0,4.5,0.39
fffe3800310039003300,Male,617,Sao Paulo,Yes,1,2.0,4.2,0.29
fffe3600370033003800,Male,437,Rio de Janeiro,Yes,1,3.0,5.8,0.36
fffe33003100380030003300,Male,616,Rio de Janeiro,No,4,8.0,8.0,0.7
fffe33003000320035003800,Female,673,Sao Paulo,Yes,1,3.0,4.6,0.24
fffe32003200350032003700,Male,487,Rio de Janeiro,No,4,7.0,7.6,0.57
fffe3300370036003000,Female,566,Rio de Janeiro,Yes,3,5.0,4.7,0.4
fffe31003500320031003400,Male,675,Sao Paulo,No,3,6.0,7.8,0.75
fffe32003000340030003400,Male,580,Rio de Janeiro,No,5,10.0,8.1,0.86
fffe31003500330033003500,Female,721,Rio de Janeiro,Yes,2,5.0,,0.58
fffe3800360030003100,Male,596,Rio de Janeiro,No,3,,6.3,0.62
fffe31003200350035003400,Female,474,Sao Paulo,No,1,2.0,4.4,0.2
fffe32003800360037003000,Female,706,Rio de Janeiro,Yes,3,5.0,5.1,0.35
fffe3700380038003300,Male,713,Sao Paulo,Yes,1,3.0,,0.42
fffe32003300330034003000,Male,712,Rio de Janeiro,No,2,3.0,5.7,0.37
fffe31003700360036003700,Male,564,Sao Paulo,No,2,6.0,8.3,0.66
fffe31003300340035003700,Female,676,Rio de Janeiro,No,1,2.0,,0.28
fffe3900360039003800,Female,490,Rio de Janeiro,Yes,2,4.0,6.6,0.45
fffe33003400330035003700,Female,411,Sao Paulo,Yes,1,3.0,5.5,0.48
fffe31003900330034003600,Male,374,Sao Paulo,No,2,,,0.77
fffe32003400320036003300,Female,482,Rio de Janeiro,No,4,9.0,10.0,1.0
fffe390036003700,Female,384,Sao Paulo,Yes,2,,4.7,0.4
fffe3300350038003300,Female,532,Sao Paulo,Yes,2,4.0,5.0,0.44
fffe33003400390031003200,Male,547,Rio de Janeiro,No,1,3.0,5.8,0.39
fffe3300330037003800,Male,634,Sao Paulo,No,2,5.0,5.8,0.47
fffe3600350032003900,Female,505,Rio de Janeiro,No,1,3.0,3.3,0.18
fffe3900370031003000,Male,565,Sao Paulo,No,2,6.0,7.1,0.61
fffe31003000340032003200,Female,422,Sao Paulo,No,2,3.0,6.3,0.5
fffe31003400390039003500,Female,705,Rio de Janeiro,No,3,4.0,5.2,0.28
fffe32003800340037003600,Male,502,Rio de Janeiro,Yes,4,7.0,6.4,0.58
fffe3600350031003300,Female,561,Sao Paulo,No,0,1.0,,0.1
fffe31003100320031003600,Female,500,Sao Paulo,Yes,4,8.0,,0.84
fffe32003700340035003000,Male,484,Sao Paulo,No,2,5.0,7.2,0.62
fffe3900330034003700,Female,432,Sao Paulo,No,1,3.0,2.7,0.22
fffe3900360037003700,Female,441,Rio de Janeiro,No,2,4.0,6.5,
fffe32003100350036003800,Male,440,Sao Paulo,Yes,2,4.0,,0.31
fffe31003600370035003300,Male,555,Rio de Janeiro,No,2,4.0,5.4,0.33
fffe3800380035003300,Female,493,Rio de Janeiro,No,2,6.0,7.5,0.72
fffe33003300370032003000,Female,517,Sao Paulo,Yes,0,1.0,1.3,0.08
fffe31003400340039003400,Male,503,Rio de Janeiro,No,1,3.0,,0.3
fffe33003000370031003900,Female,423,Sao Paulo,No,3,7.0,7.4,0.52
fffe32003100350039003400,Male,589,Rio de Janeiro,No,4,9.0,9.7,0.84
fffe31003500330032003200,Male,486,Sao Paulo,No,3,7.0,7.1,0.68
fffe32003900350035003300,Female,719,Rio de Janeiro,Yes,3,5.0,5.9,0.45
fffe32003300310037003200,Male,480,Rio de Janeiro,No,3,7.0,9.6,0.82
fffe31003300310037003200,Male,688,Rio de Janeiro,Yes,2,4.0,7.0,0.47
fffe31003400350038003400,Male,724,Sao Paulo,Yes,2,5.0,6.1,0.47
fffe3500390037003700,Male,683,Rio de Janeiro,Yes,1,1.0,2.7,0.08
fffe31003800390037003400,Male,446,Rio de Janeiro,Yes,2,4.0,5.5,0.38
fffe33003200340038003900,Female,556,Rio de Janeiro,No,2,4.0,3.7,0.31
fffe31003800340031003300,Female,605,Sao Paulo,Yes,0,2.0,3.8,0.32
fffe31003800370039003200,Female,724,Rio de Janeiro,Yes,2,4.0,4.2,0.31
fffe31003300350035003600,Female,693,Sao Paulo,No,3,5.0,5.2,0.48
fffe31003600300034003400,Male,482,Rio de Janeiro,No,2,,4.8,0.32
fffe360038003800,Female,404,Rio de Janeiro,No,3,6.0,7.7,0.61
fffe380037003600,Male,666,Rio de Janeiro,No,3,6.0,,0.42
fffe31003400390036003900,Female,396,Sao Paulo,Yes,3,7.0,8.4,0.71
fffe3500310030003700,Female,730,Rio de Janeiro,Yes,1,4.0,5.7,0.36
fffe3200380030003800,Female,589,Rio de Janeiro,Yes,1,2.0,2.7,0.21
fffe32003500350033003600,Female,693,Rio de Janeiro,No,3,7.0,8.8,0.81
fffe3100370033003400,Male,524,Rio de Janeiro,No,2,4.0,4.9,0.41
fffe3500380036003700,Female,615,Sao Paulo,Yes,2,2.0,4.2,0.28
fffe31003900390032003800,Female,416,Rio de Janeiro,No,3,5.0,7.9,0.58
fffe31003100370033003600,Male,591,Rio de Janeiro,No,4,7.0,8.1,
fffe380036003600,Female,478,Sao Paulo,No,4,7.0,,0.8
fffe3300310036003400,Male,646,Rio de Janeiro,Yes,2,4.0,3.9,0.22
fffe3200300033003100,Male,437,Sao Paulo,No,4,8.0,,0.67
fffe31003200340030003400,Male,685,Sao Paulo,Yes,2,3.0,5.7,0.47
fffe33003100310032003000,Male,589,Rio de Janeiro,Yes,1,2.0,4.8,0.34
fffe32003800320032003300,Female,627,Rio de Janeiro,Yes,1,3.0,4.7,0.43
fffe31003600330038003000,Male,549,Sao Paulo,Yes,4,7.0,8.2,0.62
fffe3200380032003100,Male,669,Rio de Janeiro,Yes,3,7.0,8.7,0.7
fffe32003200370031003100,Female,481,Rio de Janeiro,Yes,3,6.0,4.6,0.39
fffe31003900370039003800,Female,675,Rio de Janeiro,No,2,3.0,5.9,0.42
fffe33003100340038003500,Female,417,Sao Paulo,Yes,1,1.0,4.4,0.23
fffe3900390038003000,Female,535,Rio de Janeiro,Yes,1,2.0,4.7,0.29
fffe31003100340038003600,Female,446,Rio de Janeiro,No,2,5.0,7.6,0.57
fffe32003300390036003300,Female,423,Sao Paulo,No,3,5.0,6.2,0.59
fffe31003000320033003900,Female,625,Rio de Janeiro,No,0,2.0,,0.12
fffe3100320030003700,Female,649,Rio de Janeiro,No,1,1.0,3.8,0.21
fffe32003200330033003900,Female,660,Rio de Janeiro,No,3,5.0,5.4,0.39
fffe31003800320034003300,Male,433,Rio de Janeiro,Yes,3,5.0,7.6,0.6
fffe32003800310035003200,Male,601,Rio de Janeiro,Yes,2,4.0,4.0,0.35
fffe32003000360030003100,Female,626,Rio de Janeiro,No,3,6.0,7.1,0.68
fffe31003000380036003600,Female,486,Sao Paulo,No,4,8.0,8.1,0.71
fffe32003700340033003600,Male,668,Sao Paulo,No,1,1.0,5.0,0.28
fffe33003100390030003500,Female,641,Rio de Janeiro,No,2,4.0,7.2,0.66
fffe3300390031003700,Female,573,Rio de Janeiro,Yes,3,5.0,4.6,0.39
fffe3300330038003200,Female,598,Sao Paulo,Yes,1,2.0,3.4,0.23
fffe31003800330034003500,Male,458,Rio de Janeiro,Yes,2,5.0,6.6,0.59
fffe31003400350038003100,Female,562,Rio de Janeiro,No,1,1.0,,0.13
fffe3100310030003500,Female,580,Sao Paulo,No,3,6.0,6.6,
fffe3100350037003200,Female,488,Rio de Janeiro,No,2,6.0,6.6,0.66
fffe3700380033003400,Female,392,Rio de Janeiro,No,3,6.0,7.5,0.58
fffe3800370031003700,Male,406,Rio de Janeiro,Yes,0,1.0,0.1,0.0
fffe33003300320034003100,Female,488,Rio de Janeiro,Yes,2,2.0,4.3,0.27
fffe3100370032003600,Female,430,Sao Paulo,Yes,2,3.0,3.3,0.23
fffe32003700360038003400,Male,587,Rio de Janeiro,No,3,6.0,8.1,0.63
fffe3800320038003700,Male,513,Rio de Janeiro,Yes,1,4.0,6.1,0.46
fffe3500340035003300,Male,722,Rio de Janeiro,Yes,2,3.0,6.9,0.49
fffe31003700340038003500,Female,586,Sao Paulo,Yes,0,2.0,4.1,0.18
fffe3400390036003200,Male,702,Sao Paulo,Yes,0,1.0,3.5,0.25
fffe31003100300036003700,Male,562,Rio de Janeiro,No,1,3.0,5.1,0.26
fffe3700300036003100,Male,583,Sao Paulo,No,3,7.0,7.3,0.6
fffe31003400310037003000,Female,628,Rio de Janeiro,No,3,5.0,6.8,
fffe33003000310034003800,Female,576,Rio de Janeiro,Yes,1,2.0,3.2,0.27
fffe32003100320032003500,Female,442,Rio de Janeiro,Yes,4,9.0,10.0,0.97
fffe3200310031003500,Female,529,Rio de Janeiro,Yes,3,5.0,5.1,0.44
fffe32003000320037003200,Female,503,Sao Paulo,No,2,4.0,5.2,0.38
fffe33003300370038003500,Female,446,Rio de Janeiro,Yes,1,4.0,5.1,0.32
fffe31003900350032003700,Male,607,Rio de Janeiro,No,3,4.0,4.9,0.34
fffe310033003400,Female,679,Rio de Janeiro,Yes,2,4.0,6.4,0.45
fffe33003400340036003600,Female,547,Rio de Janeiro,Yes,1,3.0,2.8,0.17
fffe3300390035003700,Female,531,Rio de Janeiro,Yes,1,3.0,3.6,0.19
fffe31003200360033003500,Female,499,Rio de Janeiro,Yes,2,,5.2,0.38
fffe3100300039003800,Female,405,Rio de Janeiro,Yes,3,5.0,6.1,0.38
fffe3200350034003500,Female,708,Sao Paulo,Yes,1,3.0,4.9,0.38
fffe31003400370033003900,Male,662,Rio de Janeiro,Yes,3,7.0,8.4,0.7
fffe390030003200,Male,470,Sao Paulo,Yes,1,3.0,3.6,0.18
fffe32003600340031003300,Male,414,Rio de Janeiro,Yes,2,2.0,5.0,0.27
fffe32003700300035003100,Female,656,Rio de Janeiro,No,2,5.0,6.8,0.53
fffe32003200320033003500,Male,587,Sao Paulo,No,1,3.0,5.7,0.34
fffe3100340036003700,Female,702,Sao Paulo,No,1,1.0,3.8,0.28
fffe33003300320035003600,Female,691,Rio de Janeiro,No,2,3.0,5.7,0.39
fffe31003600350031003900,Female,658,Sao Paulo,No,4,8.0,8.2,0.74
fffe390032003300,Male,368,Sao Paulo,Yes,3,7.0,8.6,0.7
fffe31003200330035003300,Male,441,Rio de Janeiro,No,4,8.0,6.6,0.53
fffe31003400300033003900,Female,612,Rio de Janeiro,No,1,3.0,6.5,0.46
fffe3200300031003400,Female,580,Rio de Janeiro,Yes,2,3.0,3.4,0.15
fffe33003100330038003100,Female,422,Rio de Janeiro,Yes,3,5.0,5.4,0.3
fffe3900310036003100,Female,421,Sao Paulo,Yes,2,3.0,,0.19
fffe31003600360036003100,Male,659,Rio de Janeiro,Yes,3,8.0,10.0,1.0
fffe33003300340039003600,Male,698,Sao Paulo,No,3,5.0,6.7,0.54
fffe3200340030003700,Female,389,Rio de Janeiro,No,3,7.0,6.1,0.53
fffe31003900300036003500,Female,462,Rio de Janeiro,No,3,5.0,5.7,0.47
fffe31003100350038003300,Female,473,Rio de Janeiro,Yes,2,,6.9,0.49
fffe31003100380035003400,Male,622,Rio de Janeiro,Yes,2,,6.7,0.52
fffe3300340035003000,Female,656,Rio de Janeiro,No,4,7.0,,0.77
fffe31003900390030003300,Male,403,Sao Paulo,Yes,2,3.0,5.1,
fffe32003600310035003500,Female,566,Rio de Janeiro,Yes,1,2.0,5.6,0.39
